ref,word,sourceid,synset_id,gloss,alternate_words
xfsvpnafld_hiya.mp4,bum around,4,202561138,"be lazy or idle; ""Her son is just bumming around all day""","arse_about, arse_around, bum, bum_about, bum_around, frig_around, fuck_off, loaf, loll, loll_around, lounge_about, lounge_around, waste_one's_time"
adciptdaet_hiya.mp4,bum steer,4,,,
yg9zlkkk11_hiya.mp4,bumble,4,201845590,"walk unsteadily; ""The drunk man stumbled about""","bumble, falter, stumble"
eztjlvl3eg_hiya.mp4,bumbler,4,109250220,someone who makes mistakes because of incompetence,"blunderer, botcher, bumbler, bungler, butcher, fuckup, fumbler, sad_sack, stumbler"
w4gt8riktr_hiya.mp4,bummer,4,113500796,a bad reaction to a hallucinogenic drug,bummer
tw2ghiu4bz_hiya.mp4,bump,4,113107402,something that bulges out or is protuberant or projects from a form,"bulge, bump, excrescence, extrusion, gibbosity, gibbousness, hump, jut, prominence, protrusion, protuberance"
d4ewndhehu_hiya.mp4,bump,4,113478821,a lump on the body caused by a blow,bump
2logc7llhc_hiya.mp4,bump head,4,,,
rjgxpecb6e_hiya.mp4,bumper,4,102814760,a mechanical device consisting of bars at either end of a vehicle to absorb shock and prevent serious damage,bumper
xb3qflkbwk_hiya.mp4,bumpety,4,302161163,"characterized by rough motion; ""a bumpy ride""","bumpy, jarring, jolting, jolty"
vku1hnmwut_hiya.mp4,bumpier,4,,,
vqljtbc4oj_hiya.mp4,bumpkin,4,110099670,not very intelligent or interested in culture,"bumpkin, chawbacon, hayseed, hick, rube, yahoo, yokel"
m70uk8igdt_hiya.mp4,bumpy,4,302161660,"having hills and crags; ""hilly terrain""","cragged, craggy, hilly, mountainous"
6nq56qkkl6_hiya.mp4,bumpy airplane ride,76,,,
8brenq9pcs_hiya.mp4,bun,76,500000215,"a hairstyle in which the hair is drawn into a tight coil, usually at the back of the head; ""my bun is coming loose"", ""women in the military who wish to keep their long hair must learn to wear it in a bun""",bun
wyxhoil4ce_hiya.mp4,bunch,4,107478713,"a grouping of a number of similar things; ""a bunch of trees""; ""a cluster of admirers""","bunch, clump, cluster, clustering"
s5i4gut1fs_hiya.mp4,bunchy,4,300509793,occurring close together in bunches or clusters,"bunched, bunchy, clustered"
3t3kj9qtul_hiya.mp4,bunco,4,100729819,a swindle in which you cheat at gambling or persuade a person to buy worthless property,"bunco, bunco_game, bunko, bunko_game, con, confidence_game, confidence_trick, con_game, flimflam, gyp, hustle, sting"
qwm3uff5qm_hiya.mp4,bundle,4,102815579,a package of several things tied together for carrying or storing,"bundle, sheaf"
ppenbc20gp_hiya.mp4,bundle,4,201445023,"make into a bundle; ""he bundled up his few possessions""","bundle, bundle_up, roll_up"
nvauf1i9vm_hiya.mp4,bundle off,4,201897581,send off unceremoniously,bundle_off
gbqndbazwx_hiya.mp4,bung,4,102815813,a plug used to close a hole in a barrel or flask,"bung, spile"
fpcsreamgw_hiya.mp4,bunk,4,102816424,beds built one above the other,"bunk, bunk_bed"
b3jx0w5h6h_hiya.mp4,bunk,4,500000197,"to sleep somewhere for a night; ""we can bunk here in the woods while we wait for rescue""",bunk
naw90lezy3_hiya.mp4,bunnies,4,102238907,(usually informal) especially a young rabbit,"bunny, bunny_rabbit"
happhdz3yw_hiya.mp4,bunny,9,102238907,(usually informal) especially a young rabbit,"bunny, bunny_rabbit"
4dcvwogjiu_hiya.mp4,bunt,4,100120814,(baseball) the act of hitting a baseball lightly without swinging the bat,bunt
dfigbcuu0h_hiya.mp4,bunting,4,101459379,any of numerous seed-eating songbirds of Europe or North America,bunting
g2vw9ujrxm_hiya.mp4,buoy list,9,,,
gfa2zcwclt_hiya.mp4,buoy-pointer,9,,,
bgezbnucrk_hiya.mp4,buoy-theme,9,,,
aeghfndowq_hiya.mp4,buoyancy,4,104451801,"irrepressible liveliness and good spirit; ""I admired his bouyancy and persistent good humor""","buoyancy, irrepressibility"
tdbyyhm53u_hiya.mp4,bur,4,102817330,small bit used in dentistry or surgery,"bur, burr"
qo9qj0b4vk_hiya.mp4,burden,104,103542867,weight to be borne or conveyed,"burden, load, loading"
8rqrhm56dd_hiya.mp4,bureau,4,107829789,"an administrative unit of government; ""the Central Intelligence Agency""; ""the Census Bureau""; ""Office of Management and Budget""; ""Tennessee Valley Authority""","agency, authority, bureau, federal_agency, government_agency, office"
irzcmcwovk_hiya.mp4,bureau,4,102907146,furniture with drawers for keeping clothes,"bureau, chest, chest_of_drawers, dresser"
qtyi8ritqf_hiya.mp4,bureaucracies,4,107944060,nonelective government officials,"bureaucracy, bureaucratism"
qqnt7ehg6t_hiya.mp4,bureaucrat,4,109250879,an official of a bureaucracy,"administrative_official, bureaucrat"
hjoaxdz6c0_hiya.mp4,bureaucratise,4,,,
oc5zd6zoro_hiya.mp4,burgeon,4,200346625,"grow and flourish; ""The burgeoning administration""; ""The burgeoning population""",burgeon
quesw4qryh_hiya.mp4,burger,104,107225964,a fried cake of minced beef served on a bun,"beefburger, burger, hamburger"
zn8guhdvfv_hiya.mp4,burgher,4,109240836,a member of the middle class,"bourgeois, burgher"
cyq5zx18o9_hiya.mp4,burglar,4,109251193,a thief who enters a building with intent to steal,burglar
z7n0hyf1jh_hiya.mp4,burglaries,4,100735412,entering a building unlawfully with intent to commit a felony or to steal valuable property,burglary
luksogvtgz_hiya.mp4,burglarproof,4,301823151,secure against burglary,burglarproof
a2mpi2md0z_hiya.mp4,burglary,104,100735412,entering a building unlawfully with intent to commit a felony or to steal valuable property,burglary
be1rms35cu_hiya.mp4,burgle,76,202495195,commit a burglary; enter and rob a dwelling,"burglarise, burglarize, burgle, heist"
bcmqhyd0he_hiya.mp4,burgomaster,4,109251333,a mayor of a municipality in Germany or Holland or Flanders or Austria,burgomaster
rwdi5iolhh_hiya.mp4,burial,9,106996207,the ritual placing of a corpse in a grave,"burial, entombment, inhumation, interment, sepulture"
15qrcy215b_hiya.mp4,buried,4,302020219,"covered from view; ""her face buried (or hidden) in her hands""; ""a secret buried deep within herself""","buried, hidden"
dcff4bhku0_hiya.mp4,burkina faso,73,108345702,a desperately poor landlocked country in western Africa; was formerly Upper Volta under French rule but gained independence in 1960,"Burkina_Faso, Upper_Volta"
hiqkqq2rxd_hiya.mp4,burlesque,4,106588685,a theatrical entertainment of broad and earthy humor; consists of comic skits and short turns (and sometimes striptease),burlesque
aqjkumjo35_hiya.mp4,burliness,4,,,
7n9cdck4vg_hiya.mp4,"burlington, ontario",78,,,
zdsmp3sv5u_hiya.mp4,burma/myanmar,73,108181072,"a mountainous republic in southeastern Asia on the Bay of Bengal; ""much opium is grown in Myanmar""","Burma, Myanmar, Union_of_Burma"
ktl6zvfvl1_hiya.mp4,burn,55,200366409,"cause to undergo combustion; ""burn garbage""; ""The car burns only Diesel oil""","burn, incinerate"
rflm2gep5v_hiya.mp4,burn,4,113513417,pain that feels hot as if it were on fire,"burn, burning"
hpvzgoep1u_hiya.mp4,burn light,4,,,
avociipm1c_hiya.mp4,burn the candle at both ends,4,,,
8hm1ksx096_hiya.mp4,"burn up,burn down-fire",4,,,
amvrmem2sh_hiya.mp4,burn your ships,4,,,
qrb1ufbh1n_hiya.mp4,burnable,4,300446465,possible to burn,"burnable, flammable, ignitable, ignitible, inflammable"
3i2vouzsvn_hiya.mp4,burner,4,102819107,"an apparatus for burning fuel (or refuse); ""a diesel engine is an oil burner""",burner
huciihykj6_hiya.mp4,burning,4,112689622,a process in which a substance reacts with oxygen to give heat and light,"burning, combustion"
judclyuji9_hiya.mp4,burnisher,4,,,
n6rswqiphi_hiya.mp4,burnout,4,,,
enbraj7vug_hiya.mp4,burp,76,100109873,a reflex that expels wind noisily from the stomach through the mouth,"belch, belching, burp, burping, eructation"
5cfy5qfzyj_hiya.mp4,burp-baby,9,,,
8rujwyppkn_hiya.mp4,burrito,4,107405561,a flour tortilla folded around a filling,burrito
hldqqfnyvx_hiya.mp4,burro,4,102302711,small donkey used as a pack animal,burro
kihcxe0j50_hiya.mp4,burrow,4,201983822,"move through by or as by digging; ""burrow through the forest""","burrow, tunnel"
gtyqefgnmx_hiya.mp4,burrower,4,,,
ptg4kitnn8_hiya.mp4,bursar,4,109251717,the treasurer at a college or university,bursar
rfq5wcdpeq_hiya.mp4,bursitis,4,113451582,inflammation of a bursa; frequently in the shoulder,bursitis
z8wxxtc3b2_hiya.mp4,burst,4,200299567,"break open or apart suddenly; ""The bubble burst""","break_open, burst, split"
40val6cvjc_hiya.mp4,burst at the seams,4,,,
8jgtbsa1w3_hiya.mp4,burst into flames,4,100360381,"the act of exploding or bursting something; ""the explosion of the firecrackers awoke the children""; ""the burst of an atom bomb creates enormous radiation aloft""","burst, explosion"
7zfnftl1x8_hiya.mp4,burst into flames,9,200366409,"cause to undergo combustion; ""burn garbage""; ""The car burns only Diesel oil""","burn, incinerate"
gkg5yf8ize_hiya.mp4,burst out in laughter,4,201733664,"force out or release suddenly and often violently something pent up; ""break into tears""; ""erupt in anger""","break, burst, erupt"
hurk6csgt8_hiya.mp4,burundi,76,108181748,a landlocked republic in east central Africa on the northeastern shore of Lake Tanganyika,"Burundi, Republic_of_Burundi"
cdba3wwzsi_hiya.mp4,bury,104,202382555,"place in a grave or tomb; ""Stalin was buried behind the Kremlin wall on Red Square""; ""The pharaos were entombed in the pyramids""; ""My grandfather was laid to rest last Sunday""","bury, entomb, inhume, inter, lay_to_rest"
jm5gphav8s_hiya.mp4,bury right side up underground,76,,,
0wfbc29bku_hiya.mp4,bus,4,102820094,"a vehicle carrying many passengers; used for public transport; ""he always rode the bus to work""","autobus, bus, charabanc, coach, double-decker, jitney, motorbus, motorcoach, omnibus"
l660eynyur_hiya.mp4,bus driver,70,109253769,someone who drives a bus,"busman, bus_driver"
c5rwldljwn_hiya.mp4,bus ride,76,,,
nb4zceqyew_hiya.mp4,bus schedule,4,100295089,"a regular trip; ""the ship made its run in record time""",run
y3yahnioq5_hiya.mp4,bus stop,70,107999252,a place on a bus route where buses stop to discharge and take on passengers,bus_stop
eflp0014eo_hiya.mp4,busboy,4,109251810,a restaurant attendant who sets tables and assists waiters and clears away dirty dishes,"busboy, waiter's_assistant"
we0nxnviks_hiya.mp4,bush,4,112360778,a low woody perennial plant usually having several major branches,"bush, shrub"
bfod9w7jyq_hiya.mp4,bushel,4,112854578,a United States dry measure equal to 4 pecks or 2152.42 cubic inches,bushel
ltmx3ybm3w_hiya.mp4,bushier,4,,,
b9hvu9z2tn_hiya.mp4,bushman,4,109251971,a dweller in the Australian bush country,bushman
3ctgvqrbml_hiya.mp4,bushwhack,4,201102940,wait in hiding to attack,"ambuscade, ambush, bushwhack, lie_in_wait, lurk, scupper, waylay"
fshf6oqqzr_hiya.mp4,bushwhacker,4,109520788,a disparaging term for an unsophisticated person,"bushwhacker, hillbilly"
hwzbr9onbe_hiya.mp4,bushy,4,302340341,"used of hair; thick and poorly groomed; ""bushy locks""; ""a shaggy beard""","bushy, shaggy"
itqkijokaw_hiya.mp4,busied,4,,,
voqqgtxjt1_hiya.mp4,busier,4,,,
o34tcnk5na_hiya.mp4,business,9,100553013,"the principal activity in your life that you do to earn money; ""he''s not in my line of business""","business, job, line, line_of_work, occupation"
c0p7cnpc5g_hiya.mp4,business affair,4,,,
58u1lmlwti_hiya.mp4,business as usual,4,,,
1iqsbikzjj_hiya.mp4,business card,78,106026638,a card on which are printed the person''s name and business affiliation,business_card
8r024rvyow_hiya.mp4,businessman,4,109252459,a person engaged in commercial or industrial business (especially an owner or executive),"businessman, man_of_affairs"
7zlxebl4js_hiya.mp4,businesswoman,4,109253054,a female businessperson,businesswoman
2ecxniumue_hiya.mp4,busload,4,112989468,the quantity of cargo or the number of passengers that a bus can carry,busload
apou41vpuk_hiya.mp4,buss,4,201390383,"touch with the lips or press the lips (against someone''s mouth or other body part) as an expression of love, greeting, etc.; ""The newly married couple kissed""; ""She kissed her grandfather on the forehead when she entered the room""","buss, kiss, osculate"
droaplk822_hiya.mp4,bust,104,301959495,"lacking funds; ""`skint'' is a British slang term""","broke, bust, skint, stone-broke, stony-broke"
9swsqf36wi_hiya.mp4,"bust in, bust into,crash in,crash into,ram in, ram into, bust down, break down",4,,,
7yvcudfz4l_hiya.mp4,bust my chops,4,,,
f7zk6jsy3w_hiya.mp4,busted,104,300288088,"(used informally especially of bones) fractured; ""my arm is busted""; ""I got my head busted in the fight""; ""can''t play with a busted baseball bat""",busted
5rkoujl22f_hiya.mp4,buster,4,109254037,a person who breaks horses,"broncobuster, buster"
06xp3yjeli_hiya.mp4,buster-attacks bad,4,,,
d1mz6qcagv_hiya.mp4,bustier,4,,,
pkgjksb2fc_hiya.mp4,bustle,4,201999753,"move or cause to move energetically or busily; ""The cheerleaders bustled about excitingly before their performance""","bustle, bustle_about, hustle"
zz8cehrel1_hiya.mp4,busy,55,300292779,"actively or fully engaged or occupied; ""busy with her work""; ""a busy man""; ""too busy to eat lunch""; ""the line is busy""",busy
ohofeoitcp_hiya.mp4,busybodies,4,109254198,a person who meddles in the affairs of others,"busybody, nosey-parker, nosy-parker"
bhfl64mje6_hiya.mp4,busywork,4,100552246,"active work of little value; ""while he was waiting he filled the days with busywork""","busywork, make-work"
pnjnsit67h_hiya.mp4,but,55,500000098,"conjunction, used to introduce a phrase or clause contrasting with what has already been mentioned; ""he stumbled but didn't fall""","but, however"
h9fsuybj86_hiya.mp4,but this is all he finds on the bench when he rushes up with his gun,4,,,
qzbxvrao7z_hiya.mp4,butch,4,109254327,offensive terms for a lesbian who is noticeably masculine,"butch, dike, dyke"
woiw87os1g_hiya.mp4,butcher,4,201283599,"kill (animals) usually for food consumption; ""They slaughtered their only goat to survive the winter""","butcher, slaughter"
73u32vqn0s_hiya.mp4,butcher shop,78,102822941,a shop in which meat and poultry (and sometimes fish) are sold,"butcher_shop, meat_market"
kt5eytyd82_hiya.mp4,butler,4,109254826,a manservant (usually the head servant of a household) who has charge of wines and the table,"butler, pantryman"
tlpxewhk5s_hiya.mp4,butt,4,103936403,the butt end of a rifle,rifle_butt
i6p5nb8cyw_hiya.mp4,butt,4,201198206,"to strike, thrust or shove against, often with head or horns; ""He butted his sister out of the way""","bunt, butt"
wk5a45mlw2_hiya.mp4,butt in,4,200754494,"break into a conversation; ""her husband always chimes in, even when he is not involved in the conversation""","barge_in, break_in, butt_in, chime_in, chisel_in, cut_in, put_in"
7dfgrfzdpo_hiya.mp4,butt joint,8,102824193,a joint made by fastening ends together without overlapping,"butt, butt_joint"
xv8jajyo1g_hiya.mp4,butt out,4,,,
e956hxr2ki_hiya.mp4,butte,4,108543366,a town in southwestern Montana; center for mining copper,Butte
yg0bslnd5u_hiya.mp4,butter,9,107374411,an edible emulsion of fat globules made by churning milk or cream; for cooking and table use,butter
8p4actdxhd_hiya.mp4,butter up,4,200852091,flatter with the intention of getting something,"brown-nose, butter_up"
kydupr1cak_hiya.mp4,butterfat,4,113944850,the fatty substance of milk from which butter is made,butterfat
iuyic4q5jj_hiya.mp4,butterflies,4,102188827,diurnal insect typically having a slender body with knobbed antennae and broad colorful wings,butterfly
xzajiv2wtc_hiya.mp4,butterfly,104,102188827,diurnal insect typically having a slender body with knobbed antennae and broad colorful wings,butterfly
n4fkfgheoo_hiya.mp4,butterier,4,,,
3jadpw3rss_hiya.mp4,buttermilk,4,107373138,residue from making butter from sour raw milk; or pasteurized milk curdled by adding a culture,buttermilk
